I9_VARICVESOTH	Varicose veins of other sites	IX Diseases of the circulatory system (I9_)	2560	432223	https://risteys.finngen.fi/endpoints/I9_VARICVESOTH
I9_VASCINT	Vascular diseases of the intestine	IX Diseases of the circulatory system (I9_)	1362	463106	https://risteys.finngen.fi/endpoints/I9_VASCINT
I9_VASCSYND	Vascular syndromes of brain in cerebrovascular disorders	IX Diseases of the circulatory system (I9_)	1623	473404	https://risteys.finngen.fi/endpoints/I9_VASCSYND
I9_VEINSOTH	Other disorders of veins	IX Diseases of the circulatory system (I9_)	18090	432223	https://risteys.finngen.fi/endpoints/I9_VEINSOTH
I9_VHD	Valvular heart disease excluding rheumatic fever	IX Diseases of the circulatory system (I9_)	28602	375343	https://risteys.finngen.fi/endpoints/I9_VHD
I9_VTE	Venous thromboembolism	IX Diseases of the circulatory system (I9_)	26333	474015	https://risteys.finngen.fi/endpoints/I9_VTE
ILD_ENDPOINTS	Interstitial lung disease endpoints	Interstitial lung disease endpoints	5765	494583	https://risteys.finngen.fi/endpoints/ILD_ENDPOINTS
ILD_INSUFFICIENCY	ILD-related respiratory insufficiency	Interstitial lung disease endpoints	1047	494583	https://risteys.finngen.fi/endpoints/ILD_INSUFFICIENCY
INCREASEDMUSCLETONE	Increased muscle tone	Miscellaneous, not yet classified endpoints	239	500109	https://risteys.finngen.fi/endpoints/INCREASEDMUSCLETONE
INFLUENZA	All influenza (not pneumonia)	Asthma and related endpoints	6799	415538	https://risteys.finngen.fi/endpoints/INFLUENZA
INTERSTITIAL_CYSTIT_CHRONIC	Interstitial cystitis (chronic), drug-induced	XIV Diseases of the genitourinary system (N14_)	118	500230	https://risteys.finngen.fi/endpoints/INTERSTITIAL_CYSTIT_CHRONIC
INV_VENT	Invasive ventilation	Comorbidities of COPD	2664	493611	https://risteys.finngen.fi/endpoints/INV_VENT
IPF	Idiopathic pulmonary fibrosis	Interstitial lung disease endpoints	2700	494583	https://risteys.finngen.fi/endpoints/IPF
J10_ABSCLUNGPNEUMO	Abscess of lung	X Diseases of the respiratory system (J10_)	508	498405	https://risteys.finngen.fi/endpoints/J10_ABSCLUNGPNEUMO
J10_ABSCMEDIASTINUM	Abscess of mediastinum	X Diseases of the respiratory system (J10_)	61	498405	https://risteys.finngen.fi/endpoints/J10_ABSCMEDIASTINUM
J10_ACUTELOWERNAS	Unspecified acute lower respiratory infection	X Diseases of the respiratory system (J10_)	6465	471806	https://risteys.finngen.fi/endpoints/J10_ACUTELOWERNAS
J10_ACUTEUPPERINFEC	Acute upper respiratory infections of multiple and unspecified sites	X Diseases of the respiratory system (J10_)	52302	402652	https://risteys.finngen.fi/endpoints/J10_ACUTEUPPERINFEC
J10_AIRWDISDUST	Airway disease due to specific organic dust	X Diseases of the respiratory system (J10_)	89	494595	https://risteys.finngen.fi/endpoints/J10_AIRWDISDUST
J10_ARDS	Adult respiratory distress syndrome	X Diseases of the respiratory system (J10_)	431	493301	https://risteys.finngen.fi/endpoints/J10_ARDS
J10_ASBESTPNEUMOC	Pneumoconiosis due to asbestos and other mineral fibres	X Diseases of the respiratory system (J10_)	807	494595	https://risteys.finngen.fi/endpoints/J10_ASBESTPNEUMOC
J10_ASTHMACOPDKELA	Asthma/COPD (KELA code 203)	X Diseases of the respiratory system (J10_)	59317	409070	https://risteys.finngen.fi/endpoints/J10_ASTHMACOPDKELA
J10_ASTHMA_EXMORE	Asthma (more control exclusions)	X Diseases of the respiratory system (J10_)	59100	259839	https://risteys.finngen.fi/endpoints/J10_ASTHMA_EXMORE
J10_ASTHMA_MAIN_EXMORE	Asthma (only as main-diagnosis) (more control exclusions)	X Diseases of the respiratory system (J10_)	47300	259839	https://risteys.finngen.fi/endpoints/J10_ASTHMA_MAIN_EXMORE
J10_BRONCH	Bronchitis, not specified as acute or chronic	X Diseases of the respiratory system (J10_)	3729	409070	https://risteys.finngen.fi/endpoints/J10_BRONCH
J10_BRONCHIECTASIS	Bronchiectasis	X Diseases of the respiratory system (J10_)	2932	409070	https://risteys.finngen.fi/endpoints/J10_BRONCHIECTASIS
J10_BRONCHIOLITIS	Acute bronchiolitis	X Diseases of the respiratory system (J10_)	2818	471806	https://risteys.finngen.fi/endpoints/J10_BRONCHIOLITIS
J10_BRONCHITIS	Acute bronchitis	X Diseases of the respiratory system (J10_)	20762	471806	https://risteys.finngen.fi/endpoints/J10_BRONCHITIS
J10_BRONCHNAS	Unspecified chronic bronchitis	X Diseases of the respiratory system (J10_)	1494	409070	https://risteys.finngen.fi/endpoints/J10_BRONCHNAS
J10_CHEMGASRESP	Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours	X Diseases of the respiratory system (J10_)	302	494595	https://risteys.finngen.fi/endpoints/J10_CHEMGASRESP
J10_CHRONLARYNGITIS	Chronic laryngitis and laryngotracheitis	X Diseases of the respiratory system (J10_)	5825	371520	https://risteys.finngen.fi/endpoints/J10_CHRONLARYNGITIS
J10_CHRONRHINITIS	Chronic rhinitis, nasopharyngitis and pharyngitis	X Diseases of the respiratory system (J10_)	15219	371520	https://risteys.finngen.fi/endpoints/J10_CHRONRHINITIS
J10_CHRONSINUSITIS	Chronic sinusitis	X Diseases of the respiratory system (J10_)	22099	371520	https://risteys.finngen.fi/endpoints/J10_CHRONSINUSITIS
J10_CHRONTONSADEN	Chronic diseases of tonsils and adenoids	X Diseases of the respiratory system (J10_)	59700	371520	https://risteys.finngen.fi/endpoints/J10_CHRONTONSADEN
J10_COLD	Acute nasopharyngitis (common cold)	X Diseases of the respiratory system (J10_)	5435	402652	https://risteys.finngen.fi/endpoints/J10_COLD
J10_COPD	COPD	X Diseases of the respiratory system (J10_)	24138	409070	https://risteys.finngen.fi/endpoints/J10_COPD
J10_EMPHYSEMA	Emphysema	X Diseases of the respiratory system (J10_)	2711	409070	https://risteys.finngen.fi/endpoints/J10_EMPHYSEMA
J10_EPIGLOTTITIS	Acute epiglottitis	X Diseases of the respiratory system (J10_)	556	402652	https://risteys.finngen.fi/endpoints/J10_EPIGLOTTITIS
J10_EXTERLUNG	Lung diseases due to external agents	X Diseases of the respiratory system (J10_)	5753	494595	https://risteys.finngen.fi/endpoints/J10_EXTERLUNG
J10_HYPERSPNEUMONI	Hypersensitivity pneumonitis due to organic dust	X Diseases of the respiratory system (J10_)	575	494595	https://risteys.finngen.fi/endpoints/J10_HYPERSPNEUMONI
J10_INFLUENZA	All influenza	X Diseases of the respiratory system (J10_)	11558	415538	https://risteys.finngen.fi/endpoints/J10_INFLUENZA
J10_INFLUPNEU	Influenza and pneumonia	X Diseases of the respiratory system (J10_)	84810	415538	https://risteys.finngen.fi/endpoints/J10_INFLUPNEU
J10_INORGPNEUMOC	Pneumoconiosis due to other inorganic dusts	X Diseases of the respiratory system (J10_)	130	494595	https://risteys.finngen.fi/endpoints/J10_INORGPNEUMOC
J10_LARYNGITIS	Acute laryngitis and tracheitis	X Diseases of the respiratory system (J10_)	6038	402652	https://risteys.finngen.fi/endpoints/J10_LARYNGITIS
J10_LOWCHRON	Chronic lower respiratory diseases	X Diseases of the respiratory system (J10_)	91278	409070	https://risteys.finngen.fi/endpoints/J10_LOWCHRON
J10_LOWERINF	Other acute lower respiratory infections	X Diseases of the respiratory system (J10_)	28542	471806	https://risteys.finngen.fi/endpoints/J10_LOWERINF
J10_NASALPOLYP	Nasal polyp	X Diseases of the respiratory system (J10_)	8496	371520	https://risteys.finngen.fi/endpoints/J10_NASALPOLYP
J10_NECROTIC	Suppurative and necrotic conditions of lower respiratory tract	X Diseases of the respiratory system (J10_)	1943	498405	https://risteys.finngen.fi/endpoints/J10_NECROTIC
J10_PERITONSABSC	Peritonsillar abscess	X Diseases of the respiratory system (J10_)	10405	371520	https://risteys.finngen.fi/endpoints/J10_PERITONSABSC
J10_PHARYNGITIS	Acute pharyngitis	X Diseases of the respiratory system (J10_)	6953	402652	https://risteys.finngen.fi/endpoints/J10_PHARYNGITIS
J10_PLEURA	Other diseases of pleura	X Diseases of the respiratory system (J10_)	20693	479655	https://risteys.finngen.fi/endpoints/J10_PLEURA
J10_PLEUREFFUSION	Pleural effusion	X Diseases of the respiratory system (J10_)	6136	479655	https://risteys.finngen.fi/endpoints/J10_PLEUREFFUSION
J10_PLEUROTH	Other pleural conditions	X Diseases of the respiratory system (J10_)	3964	479655	https://risteys.finngen.fi/endpoints/J10_PLEUROTH
J10_PLEURPLAGUE	Pleural plaque	X Diseases of the respiratory system (J10_)	3689	479655	https://risteys.finngen.fi/endpoints/J10_PLEURPLAGUE
J10_PNEUMOBACT	Bacterial pneumoniae	X Diseases of the respiratory system (J10_)	21582	415538	https://risteys.finngen.fi/endpoints/J10_PNEUMOBACT
J10_PNEUMOHAEM	Pneumonia due to Haemophilus influenzae	X Diseases of the respiratory system (J10_)	116	415538	https://risteys.finngen.fi/endpoints/J10_PNEUMOHAEM
J10_PNEUMONIA	All pneumoniae	X Diseases of the respiratory system (J10_)	78791	421557	https://risteys.finngen.fi/endpoints/J10_PNEUMONIA
J10_PNEUMONISOLLIQ	Pneumonitis due to solids and liquids	X Diseases of the respiratory system (J10_)	3168	494595	https://risteys.finngen.fi/endpoints/J10_PNEUMONISOLLIQ
J10_PNEUMONONBACT	Pneumonia due to other infectious organisms, not elsewhere classified	X Diseases of the respiratory system (J10_)	1157	415538	https://risteys.finngen.fi/endpoints/J10_PNEUMONONBACT
J10_PNEUMOPNEUMO	Pneumonia due to Streptococcus pneumoniae	X Diseases of the respiratory system (J10_)	1625	415538	https://risteys.finngen.fi/endpoints/J10_PNEUMOPNEUMO
J10_PNEUMOTHORAX	Pneumothorax	X Diseases of the respiratory system (J10_)	2713	479655	https://risteys.finngen.fi/endpoints/J10_PNEUMOTHORAX
J10_PULMEOS	Pulmonary eosinophilia, not elsewhere classified	X Diseases of the respiratory system (J10_)	414	493301	https://risteys.finngen.fi/endpoints/J10_PULMEOS
J10_PULMOEDEMA	Pulmonary oedema	X Diseases of the respiratory system (J10_)	625	493301	https://risteys.finngen.fi/endpoints/J10_PULMOEDEMA
J10_PYOTHORAX	Pyothorax	X Diseases of the respiratory system (J10_)	1471	498405	https://risteys.finngen.fi/endpoints/J10_PYOTHORAX
J10_RESPCONDEXT	Respiratory conditions due to other external agents	X Diseases of the respiratory system (J10_)	678	494595	https://risteys.finngen.fi/endpoints/J10_RESPCONDEXT
J10_RESPOTHER	Other diseases of the respiratory system	X Diseases of the respiratory system (J10_)	8552	491796	https://risteys.finngen.fi/endpoints/J10_RESPOTHER
J10_SEPTDEV	Deviated nasal septum	X Diseases of the respiratory system (J10_)	15803	371520	https://risteys.finngen.fi/endpoints/J10_SEPTDEV
J10_SILICAPNEUMOC	Pneumoconiosis due to dust containing silica	X Diseases of the respiratory system (J10_)	119	494595	https://risteys.finngen.fi/endpoints/J10_SILICAPNEUMOC
J10_SIMPLBRONCH	Simple and mucopurulent chronic bronchitis	X Diseases of the respiratory system (J10_)	1702	409070	https://risteys.finngen.fi/endpoints/J10_SIMPLBRONCH
J10_SINUSITIS	Acute sinusitis	X Diseases of the respiratory system (J10_)	28616	402652	https://risteys.finngen.fi/endpoints/J10_SINUSITIS
J10_TONSILLECTOMY	Tonsillectomy and adenotomy	X Diseases of the respiratory system (J10_)	39135	461213	https://risteys.finngen.fi/endpoints/J10_TONSILLECTOMY
J10_TONSILLITIS	Other and unspecified tonsillitis	X Diseases of the respiratory system (J10_)	18652	402652	https://risteys.finngen.fi/endpoints/J10_TONSILLITIS
J10_UPPERDIS	Other diseases of upper respiratory tract	X Diseases of the respiratory system (J10_)	128828	371520	https://risteys.finngen.fi/endpoints/J10_UPPERDIS
J10_UPPERINFEC	Acute upper respiratory infections	X Diseases of the respiratory system (J10_)	97696	402652	https://risteys.finngen.fi/endpoints/J10_UPPERINFEC
J10_VIRALPNEUMO	Viral pneumonia	X Diseases of the respiratory system (J10_)	5181	415538	https://risteys.finngen.fi/endpoints/J10_VIRALPNEUMO
J10_VOCALLARYNX	Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified	X Diseases of the respiratory system (J10_)	26923	371520	https://risteys.finngen.fi/endpoints/J10_VOCALLARYNX
JOINTPAIN	Pain in joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	39344	262404	https://risteys.finngen.fi/endpoints/JOINTPAIN
JUVEN_ARTHR	Juvenile arthritis (FINNGEN)	Rheuma endpoints	1994	374317	https://risteys.finngen.fi/endpoints/JUVEN_ARTHR
K11_ABRASION	Abrasion of teeth	XI Diseases of the digestive system (K11_)	12733	114335	https://risteys.finngen.fi/endpoints/K11_ABRASION
K11_ABSCANAL	Abscess of anal and rectal regions	XI Diseases of the digestive system (K11_)	3566	394725	https://risteys.finngen.fi/endpoints/K11_ABSCANAL
K11_ACHAL	Achalasia of cardia	XI Diseases of the digestive system (K11_)	646	423785	https://risteys.finngen.fi/endpoints/K11_ACHAL
K11_ACUTGASTR	Acute gastritis	XI Diseases of the digestive system (K11_)	3080	423785	https://risteys.finngen.fi/endpoints/K11_ACUTGASTR
K11_ACUTPANC	Acute pancreatitis	XI Diseases of the digestive system (K11_)	8446	437418	https://risteys.finngen.fi/endpoints/K11_ACUTPANC
K11_ADHE	Intestinal adhesions without obstruction	XI Diseases of the digestive system (K11_)	3213	394725	https://risteys.finngen.fi/endpoints/K11_ADHE
K11_ALCGASTR	Alcoholic gastritis	XI Diseases of the digestive system (K11_)	540	423785	https://risteys.finngen.fi/endpoints/K11_ALCGASTR
K11_ALCOLIV	Alcoholic liver disease	XI Diseases of the digestive system (K11_)	3769	485213	https://risteys.finngen.fi/endpoints/K11_ALCOLIV
K11_ANOMALI_DENTAL_ARCH_RELATIONS1	Anomalies of dental arch relationship, including avohilmo	XI Diseases of the digestive system (K11_)	10708	489640	https://risteys.finngen.fi/endpoints/K11_ANOMALI_DENTAL_ARCH_RELATIONS1
K11_APHTA_RECUR	Recurring oral aphthae	XI Diseases of the digestive system (K11_)	1658	498690	https://risteys.finngen.fi/endpoints/K11_APHTA_RECUR
K11_APHTA_RECUR_INCLAVO	Recurring oral aphthae, including avohilmo	XI Diseases of the digestive system (K11_)	5394	494954	https://risteys.finngen.fi/endpoints/K11_APHTA_RECUR_INCLAVO
K11_APPENDACUT	Acute appendicitis	XI Diseases of the digestive system (K11_)	38933	458424	https://risteys.finngen.fi/endpoints/K11_APPENDACUT
K11_APPENDECTOMY	Appendectomy	XI Diseases of the digestive system (K11_)	35484	464864	https://risteys.finngen.fi/endpoints/K11_APPENDECTOMY
K11_APPENDOTH	Other appendicitis	XI Diseases of the digestive system (K11_)	3450	458424	https://risteys.finngen.fi/endpoints/K11_APPENDOTH
K11_ASYMMETRY_JAW	Asymmetry of jaw	XI Diseases of the digestive system (K11_)	558	499790	https://risteys.finngen.fi/endpoints/K11_ASYMMETRY_JAW
K11_ATTRITION	Excessive attrition of teeth	XI Diseases of the digestive system (K11_)	22758	114335	https://risteys.finngen.fi/endpoints/K11_ATTRITION
K11_BARRET	Barrett oesophagus	XI Diseases of the digestive system (K11_)	1684	423785	https://risteys.finngen.fi/endpoints/K11_BARRET
K11_BILIAOTH	Other diseases of biliary tract	XI Diseases of the digestive system (K11_)	3236	437418	https://risteys.finngen.fi/endpoints/K11_BILIAOTH
K11_CD_STRICT2	Crohn disease (strict definition, require KELA, min 2 HDR)	XI Diseases of the digestive system (K11_)	2489	497622	https://risteys.finngen.fi/endpoints/K11_CD_STRICT2
K11_CD_STRICT_PSC	Crohn's disease (strict) with PSC	Gastrointestinal endpoints	61	483193	https://risteys.finngen.fi/endpoints/K11_CD_STRICT_PSC
K11_CHOLANGI	Cholangitis (primary sclerosing, PSC)	XI Diseases of the digestive system (K11_)	2317	437418	https://risteys.finngen.fi/endpoints/K11_CHOLANGI
K11_CHOLANGI_STRICT	Cholangitis (primary sclerosing, PSC), with reimbursement 202	Gastrointestinal endpoints	653	470875	https://risteys.finngen.fi/endpoints/K11_CHOLANGI_STRICT
K11_CHOLECYST	Cholecystitis	XI Diseases of the digestive system (K11_)	5851	437418	https://risteys.finngen.fi/endpoints/K11_CHOLECYST
K11_CHOLECYSTECTOMY	Cholecystectomy	XI Diseases of the digestive system (K11_)	36556	463792	https://risteys.finngen.fi/endpoints/K11_CHOLECYSTECTOMY
K11_CHOLELITH	Cholelithiasis	XI Diseases of the digestive system (K11_)	49834	437418	https://risteys.finngen.fi/endpoints/K11_CHOLELITH
K11_CHRONGASTR	Chronic gastritis	XI Diseases of the digestive system (K11_)	12441	423785	https://risteys.finngen.fi/endpoints/K11_CHRONGASTR
K11_CHRONHEP	Chronic hepatitis, not elsewhere classified	XI Diseases of the digestive system (K11_)	1215	485213	https://risteys.finngen.fi/endpoints/K11_CHRONHEP
K11_CHRONPANC	Chronic pancreatitis	XI Diseases of the digestive system (K11_)	4820	437418	https://risteys.finngen.fi/endpoints/K11_CHRONPANC
K11_COELIAC	Coeliac disease	XI Diseases of the digestive system (K11_)	5130	478189	https://risteys.finngen.fi/endpoints/K11_COELIAC
K11_CONSTIPATION	Constipation	XI Diseases of the digestive system (K11_)	51956	448392	https://risteys.finngen.fi/endpoints/K11_CONSTIPATION
K11_CROSSBITE	Crossbite	XI Diseases of the digestive system (K11_)	2790	497558	https://risteys.finngen.fi/endpoints/K11_CROSSBITE
K11_CROWDI_TEETH	Crowding of teeth, including avohilmo	XI Diseases of the digestive system (K11_)	4491	495857	https://risteys.finngen.fi/endpoints/K11_CROWDI_TEETH
K11_DEEP_BITE	Deep bite	XI Diseases of the digestive system (K11_)	4863	495485	https://risteys.finngen.fi/endpoints/K11_DEEP_BITE
K11_DEEP_BITE_SURGERY	Deep bite that required surgery	XI Diseases of the digestive system (K11_)	443	499905	https://risteys.finngen.fi/endpoints/K11_DEEP_BITE_SURGERY
K11_DENTOFACIAL_ANOMALIES	Dentofacial anomalies [including malocclusion]	XI Diseases of the digestive system (K11_)	13829	310260	https://risteys.finngen.fi/endpoints/K11_DENTOFACIAL_ANOMALIES
K11_DEPOSITS	Deposits [accretions] on teeth	XI Diseases of the digestive system (K11_)	2767	310260	https://risteys.finngen.fi/endpoints/K11_DEPOSITS
K11_DIAHER	Diaphragmatic hernia	XI Diseases of the digestive system (K11_)	16034	426666	https://risteys.finngen.fi/endpoints/K11_DIAHER
K11_DISLIVOTH	Other diseases of liver	XI Diseases of the digestive system (K11_)	7266	485213	https://risteys.finngen.fi/endpoints/K11_DISLIVOTH
K11_DISOESINOTH	Disorders of oesophagus in diseases classified elsewhere	XI Diseases of the digestive system (K11_)	691	423785	https://risteys.finngen.fi/endpoints/K11_DISOESINOTH
K11_DISORD_TEETH	Other disorders of teeth and supporting structures	XI Diseases of the digestive system (K11_)	9515	310260	https://risteys.finngen.fi/endpoints/K11_DISORD_TEETH
K11_DISTAL_BITE	Distal bite	XI Diseases of the digestive system (K11_)	1446	498902	https://risteys.finngen.fi/endpoints/K11_DISTAL_BITE
K11_DIVERTIC	Diverticular disease of intestine	XI Diseases of the digestive system (K11_)	43138	394725	https://risteys.finngen.fi/endpoints/K11_DIVERTIC
K11_DULC	Duodenal ulcer	XI Diseases of the digestive system (K11_)	4590	423785	https://risteys.finngen.fi/endpoints/K11_DULC
K11_EMBED_TEETH	Embedded teeth, including avohilmo	XI Diseases of the digestive system (K11_)	4006	496342	https://risteys.finngen.fi/endpoints/K11_EMBED_TEETH
K11_EMBIMPACT_TEETH	Embedded and impacted teeth	XI Diseases of the digestive system (K11_)	13286	487062	https://risteys.finngen.fi/endpoints/K11_EMBIMPACT_TEETH
K11_ENERCOLNONINF	Noninfective enteritis and colitis	XI Diseases of the digestive system (K11_)	23771	476577	https://risteys.finngen.fi/endpoints/K11_ENERCOLNONINF
K11_EROSION	Erosion of teeth	XI Diseases of the digestive system (K11_)	577	114335	https://risteys.finngen.fi/endpoints/K11_EROSION
K11_EROSION_INCLAVO	Erosion of teeth, including avohilmo	XI Diseases of the digestive system (K11_)	9162	112365	https://risteys.finngen.fi/endpoints/K11_EROSION_INCLAVO
K11_ERUPTION	Tooth eruption problems	XI Diseases of the digestive system (K11_)	6494	493854	https://risteys.finngen.fi/endpoints/K11_ERUPTION
K11_FEMHER	Femoral hernia	XI Diseases of the digestive system (K11_)	1660	426666	https://risteys.finngen.fi/endpoints/K11_FEMHER
K11_FIBROCHIRLIV	Fibrosis and cirrhosis of liver	XI Diseases of the digestive system (K11_)	2653	485213	https://risteys.finngen.fi/endpoints/K11_FIBROCHIRLIV
K11_FISTULA	Colonic or urogenital fistula	XI Diseases of the digestive system (K11_)	12025	488323	https://risteys.finngen.fi/endpoints/K11_FISTULA
K11_FUNCDYSP	Functional dyspepsia	XI Diseases of the digestive system (K11_)	12179	423785	https://risteys.finngen.fi/endpoints/K11_FUNCDYSP
K11_GALLBLAOTH	Other diseases of gallbladder	XI Diseases of the digestive system (K11_)	1655	437418	https://risteys.finngen.fi/endpoints/K11_GALLBLAOTH
K11_GASTRODUOULC	Gastroduodenal ulcer	XI Diseases of the digestive system (K11_)	12074	423785	https://risteys.finngen.fi/endpoints/K11_GASTRODUOULC
K11_GINGIV_HYPERPLAS	Gingival hyperplasia	XI Diseases of the digestive system (K11_)	1176	310260	https://risteys.finngen.fi/endpoints/K11_GINGIV_HYPERPLAS
K11_GJULC	Gastrojejunal ulcer	XI Diseases of the digestive system (K11_)	443	423785	https://risteys.finngen.fi/endpoints/K11_GJULC
K11_GULC	Gastric ulcer	XI Diseases of the digestive system (K11_)	7787	423785	https://risteys.finngen.fi/endpoints/K11_GULC
K11_HAEMORR	Haemorrhoids and perianal venous thrombosis	XI Diseases of the digestive system (K11_)	13841	394725	https://risteys.finngen.fi/endpoints/K11_HAEMORR
K11_HEPFAIL	Hepatic failure, not elsewhere classified	XI Diseases of the digestive system (K11_)	1272	485213	https://risteys.finngen.fi/endpoints/K11_HEPFAIL
K11_HERING	Inguinal hernia	XI Diseases of the digestive system (K11_)	43066	426666	https://risteys.finngen.fi/endpoints/K11_HERING
K11_HERNIA	Hernia	XI Diseases of the digestive system (K11_)	73682	426666	https://risteys.finngen.fi/endpoints/K11_HERNIA
K11_HYPERTROPHY_TONGUE_PAPILLAE	Hypertrophy of tongue papillae	XI Diseases of the digestive system (K11_)	423	499925	https://risteys.finngen.fi/endpoints/K11_HYPERTROPHY_TONGUE_PAPILLAE
K11_HYPOPLASIA_ENAMEL	Hypoplasia of dental enamel, including avohilmo	XI Diseases of the digestive system (K11_)	267	499258	https://risteys.finngen.fi/endpoints/K11_HYPOPLASIA_ENAMEL
K11_HYPOPLASIA_ENAMEL_INCLAVO	Hypoplasia of dental enamel , including avohilmo	XI Diseases of the digestive system (K11_)	1001	499347	https://risteys.finngen.fi/endpoints/K11_HYPOPLASIA_ENAMEL_INCLAVO
K11_HYPOPLASIA_ENAMEL_PRENATAL	Hypoplasia of dental enamel, prenatal	XI Diseases of the digestive system (K11_)	60	499258	https://risteys.finngen.fi/endpoints/K11_HYPOPLASIA_ENAMEL_PRENATAL
K11_HYPOPLASIA_ENAMEL_PRENATAL_INCLAVO	Hypoplasia of dental enamel, prenatal , including avohilmo	XI Diseases of the digestive system (K11_)	149	500199	https://risteys.finngen.fi/endpoints/K11_HYPOPLASIA_ENAMEL_PRENATAL_INCLAVO
K11_HYPO_ONLY	Tooth agenesis EXCLUDE clefts and syndromes	XI Diseases of the digestive system (K11_)	1510	497639	https://risteys.finngen.fi/endpoints/K11_HYPO_ONLY
K11_IBD_STRICT	Inflammatory bowel disease, strict (require KELA)	XI Diseases of the digestive system (K11_)	10960	489388	https://risteys.finngen.fi/endpoints/K11_IBD_STRICT
K11_IBD_STRICT_PSC	IBD (strict) with PSC	Gastrointestinal endpoints	357	483193	https://risteys.finngen.fi/endpoints/K11_IBD_STRICT_PSC
K11_IBS	Irritable bowel syndrome	XI Diseases of the digestive system (K11_)	13268	394725	https://risteys.finngen.fi/endpoints/K11_IBS
K11_ILEUS	Paralytic ileus and intestinal obstruction	XI Diseases of the digestive system (K11_)	11750	394725	https://risteys.finngen.fi/endpoints/K11_ILEUS
K11_IMPACT	Impaction of intestines	XI Diseases of the digestive system (K11_)	243	394725	https://risteys.finngen.fi/endpoints/K11_IMPACT
K11_IMPACTED_TEETH	Impacted teeth	XI Diseases of the digestive system (K11_)	9055	491293	https://risteys.finngen.fi/endpoints/K11_IMPACTED_TEETH
K11_INTESTOTH	Other diseases of intestines	XI Diseases of the digestive system (K11_)	105623	394725	https://risteys.finngen.fi/endpoints/K11_INTESTOTH
K11_INTUSS	Intussusception	XI Diseases of the digestive system (K11_)	777	394725	https://risteys.finngen.fi/endpoints/K11_INTUSS
K11_JAWS	Other diseases of jaws	XI Diseases of the digestive system (K11_)	2779	310260	https://risteys.finngen.fi/endpoints/K11_JAWS
K11_LICHEN_PLANUS_WIDE	Lichen ruber planus, wide definition including periferal and oral lichen planus	XI Diseases of the digestive system (K11_)	8507	491841	https://risteys.finngen.fi/endpoints/K11_LICHEN_PLANUS_WIDE
K11_LIP_ORAL_MUCOSA	Other diseases of lip and oral mucosa	XI Diseases of the digestive system (K11_)	6831	310260	https://risteys.finngen.fi/endpoints/K11_LIP_ORAL_MUCOSA
K11_LIVDISINOTH	Liver disorders in diseases classified elsewhere	XI Diseases of the digestive system (K11_)	100	485213	https://risteys.finngen.fi/endpoints/K11_LIVDISINOTH
K11_LIVER	Diseases of liver	XI Diseases of the digestive system (K11_)	15135	485213	https://risteys.finngen.fi/endpoints/K11_LIVER
K11_MAJOR_ANOMALI_JAW_SIZE	Major anomalies of jaw size	XI Diseases of the digestive system (K11_)	1008	499340	https://risteys.finngen.fi/endpoints/K11_MAJOR_ANOMALI_JAW_SIZE
K11_MALABSORB	Intestinal malabsorption	XI Diseases of the digestive system (K11_)	1688	478189	https://risteys.finngen.fi/endpoints/K11_MALABSORB
K11_MANDIBULAR_HYPOPL	Mandibular hypoplasia	XI Diseases of the digestive system (K11_)	228	500120	https://risteys.finngen.fi/endpoints/K11_MANDIBULAR_HYPOPL
K11_MAXIL_CANINE_FAILED_ERUPT_OBSTRUCTION_TOOTH	Impacted maxillary canine	XI Diseases of the digestive system (K11_)	311	500037	https://risteys.finngen.fi/endpoints/K11_MAXIL_CANINE_FAILED_ERUPT_OBSTRUCTION_TOOTH
K11_MAXIL_CANINE_PALAT	Palatinal maxillary canine	XI Diseases of the digestive system (K11_)	265	500083	https://risteys.finngen.fi/endpoints/K11_MAXIL_CANINE_PALAT
K11_MAXIL_HYPOPL	Maxillary  hypoplasia	XI Diseases of the digestive system (K11_)	117	500231	https://risteys.finngen.fi/endpoints/K11_MAXIL_HYPOPL
K11_MAXIL_MOLAR_FAILED_ERUPT_OBSTRUCTION_TOOTH	Impacted maxillary molar	XI Diseases of the digestive system (K11_)	2335	498013	https://risteys.finngen.fi/endpoints/K11_MAXIL_MOLAR_FAILED_ERUPT_OBSTRUCTION_TOOTH
K11_MAXIL_PROGN	Maxillary prognathism	XI Diseases of the digestive system (K11_)	189	500159	https://risteys.finngen.fi/endpoints/K11_MAXIL_PROGN
K11_MESIAL_BITE	Mesial bite	XI Diseases of the digestive system (K11_)	346	500002	https://risteys.finngen.fi/endpoints/K11_MESIAL_BITE
K11_MIH	Molar incisor enamel hypoplasia	XI Diseases of the digestive system (K11_)	1090	499258	https://risteys.finngen.fi/endpoints/K11_MIH
K11_MIH_CARIES	Molar incisor enamel hypoplasia, with caries	XI Diseases of the digestive system (K11_)	240	488067	https://risteys.finngen.fi/endpoints/K11_MIH_CARIES
K11_MISS_TEETH_ACCID_EXTR_PAROD	Missing teeth due to accident, extraction or parodontitis	XI Diseases of the digestive system (K11_)	4597	310260	https://risteys.finngen.fi/endpoints/K11_MISS_TEETH_ACCID_EXTR_PAROD
